application_id,farmer_id,subsidy_type,amount_requested,amount_approved,processing_official,processing_institution,application_date,processing_time_days,documents_submitted,inspection_conducted,is_fraudulent,farm_size_acres,years_farming,crop_type,region,income_declared,previous_subsidies_count,equipment_value,land_ownership_type,amount_ratio,amount_per_acre,subsidy_intensity
APP0080_00,F0080,conservation,23709.071207932437,9334.047499493703,OFF031,INST003,2023-03-08,17.263174451991347,9,1,0,139.01640560812442,15.00422367085278,cotton,East,47624.054737357306,1,101321.0150981179,owned,0.3936909808753189,170.54872843401174,0.4978381479419589
APP0080_01,F0080,equipment_purchase,7421.371821490118,5225.668657390163,OFF039,INST000,2023-06-13,39.601700261877184,5,1,0,139.01640560812442,15.00422367085278,cotton,East,47624.054737357306,1,101321.0150981179,owned,0.7041378309948247,53.384863383753014,0.15583242255239219
APP0081_00,F0081,conservation,9040.9051300152,4205.96512795383,OFF041,INST007,2022-10-13,20.157425286111945,9,1,0,167.85562857558733,19.809653991432917,rice,East,82128.01505302262,6,63321.50221341589,leased,0.46521504954081505,53.861197308280765,0.11008308339338661
APP0081_01,F0081,crop_insurance,5072.628121462782,3705.963888577207,OFF049,INST005,2022-11-27,38.42207966807635,7,0,0,167.85562857558733,19.809653991432917,rice,East,82128.01505302262,6,63321.50221341589,leased,0.7305806378545501,30.220184836867226,0.06176489372338836
APP0082_00,F0082,equipment_purchase,2043.0142138605188,902.5454871465306,OFF017,INST013,2022-06-01,10.885808023805797,11,1,0,223.89470223707582,3.4491614709316654,soybean,North,53593.72703666349,3,94084.627948721,owned,0.4417715163327539,9.12488859025002,0.03812039816642892
APP0082_01,F0082,crop_insurance,17548.006823985386,6991.810261276196,OFF025,INST006,2023-06-30,53.441231775795174,10,1,0,223.89470223707582,3.4491614709316654,soybean,North,53593.72703666349,3,94084.627948721,owned,0.39843899830945373,78.37615918845768,0.32742650668763507
APP0082_02,F0082,crop_insurance,25651.892185192093,17460.84402146069,OFF026,INST006,2022-04-29,10.175406435214082,5,1,0,223.89470223707582,3.4491614709316654,soybean,North,53593.72703666349,3,94084.627948721,owned,0.6806844460207189,114.5712333918023,0.47863609425117276
APP0082_03,F0082,land_improvement,19204.06976587609,13655.836215125555,OFF038,INST018,2023-12-11,38.24625142834249,9,1,0,223.89470223707582,3.4491614709316654,soybean,North,53593.72703666349,3,94084.627948721,owned,0.7110907417859287,85.77277431755147,0.3583268197178856
APP0082_04,F0082,disaster_relief,1000.0,410.8632258467135,OFF027,INST017,2022-08-07,17.00226133486669,3,1,0,223.89470223707582,3.4491614709316654,soybean,North,53593.72703666349,3,94084.627948721,owned,0.4108632258467135,4.466385269541251,0.018658900123066632
APP0083_00,F0083,equipment_purchase,40245.991362190856,36318.04716611141,OFF045,INST019,2022-04-13,39.550306934142824,3,0,1,372.2594672589529,1.0,corn,Central,57460.657830525764,3,84349.10077795712,mixed,0.9024016041565432,108.11274098287673,0.7004095129034587
APP0083_01,F0083,equipment_purchase,3001.56668415919,2486.46639691316,OFF032,INST000,2022-02-28,34.82327820519683,8,1,0,372.2594672589529,1.0,corn,Central,57460.657830525764,3,84349.10077795712,mixed,0.8283895240560608,8.063103690177545,0.05223690082024468
APP0084_00,F0084,organic_certification,10941.726682669294,7778.3642981038865,OFF000,INST011,2022-08-16,41.65708421980408,11,1,0,109.57531985534061,10.595705204067333,wheat,West,34691.65825573864,2,48241.26231148621,leased,0.7108900198013639,99.85575855141803,0.31539935629509236
APP0084_01,F0084,land_improvement,16239.776148451781,11457.61921986412,OFF032,INST008,2022-08-03,41.50836941179933,4,1,0,109.57531985534061,10.595705204067333,wheat,West,34691.65825573864,2,48241.26231148621,leased,0.7055281498419196,148.20651374681128,0.46811760996652335
APP0084_02,F0084,organic_certification,30086.487137990654,22087.4628335126,OFF013,INST011,2023-07-12,8.574888636757187,8,1,0,109.57531985534061,10.595705204067333,wheat,West,34691.65825573864,2,48241.26231148621,leased,0.734132327652916,274.5735734808742,0.8672542233697864
APP0084_03,F0084,equipment_purchase,14608.390814719607,7450.471429727524,OFF028,INST003,2023-03-31,16.05875889810983,3,1,0,109.57531985534061,10.595705204067333,wheat,West,34691.65825573864,2,48241.26231148621,leased,0.5100131509502286,133.31825847285086,0.42109231870757025
APP0084_04,F0084,land_improvement,8278.196617018955,3506.374835337883,OFF011,INST011,2023-02-15,26.932661495003558,6,1,0,109.57531985534061,10.595705204067333,wheat,West,34691.65825573864,2,48241.26231148621,leased,0.423567474603008,75.5480032177655,0.23862210782759535
APP0084_05,F0084,organic_certification,16340.717310109438,12093.781955086291,OFF004,INST007,2023-12-01,1.0,7,0,0,109.57531985534061,10.595705204067333,wheat,West,34691.65825573864,2,48241.26231148621,leased,0.740101044866879,149.1277171874302,0.4710272766337533
APP0085_00,F0085,land_improvement,14512.483905712024,11423.71256709389,OFF049,INST002,2022-08-22,47.64956322925116,9,0,0,124.91214782077317,5.234300592686731,rice,South,62522.993545912745,3,106441.80919715963,owned,0.7871645296087175,116.18152564740838,0.23211434838056846
APP0085_01,F0085,land_improvement,2087.6905605512657,1748.4069497477726,OFF041,INST005,2023-04-26,33.6018918562402,8,1,0,124.91214782077317,5.234300592686731,rice,South,62522.993545912745,3,106441.80919715963,owned,0.8374837644933819,16.71327086254839,0.03339076461555226
APP0086_00,F0086,land_improvement,10354.91776197835,8047.255873842108,OFF009,INST012,2022-03-03,43.520650746433795,8,0,0,195.7701058851037,10.934878418821512,corn,North,61679.39813695669,5,107982.59696948779,owned,0.7771433881773916,52.89325311013311,0.16788292484608328
APP0086_01,F0086,crop_insurance,1000.0,507.6534752855986,OFF001,INST019,2023-01-30,35.76255162336446,7,1,0,195.7701058851037,10.934878418821512,corn,North,61679.39813695669,5,107982.59696948779,owned,0.5076534752855986,5.108032176204134,0.016212868967682516
APP0086_02,F0086,land_improvement,19394.51072493868,11252.378106859402,OFF019,INST004,2022-09-16,19.95011174586518,7,1,0,195.7701058851037,10.934878418821512,corn,North,61679.39813695669,5,107982.59696948779,owned,0.5801836543569201,99.06778482472293,0.3144406610757441
APP0087_00,F0087,equipment_purchase,7179.714452020155,5513.631869425324,OFF039,INST002,2023-12-16,11.88816477844793,6,0,0,166.43755548298424,13.817757449460228,wheat,East,59752.17334077423,4,109613.12595306378,owned,0.767945843288232,43.137586533191865,0.12015821434767456
APP0087_01,F0087,equipment_purchase,6621.345586037822,4122.164585509504,OFF034,INST014,2023-02-11,24.220841999410517,8,1,0,166.43755548298424,13.817757449460228,wheat,East,59752.17334077423,4,109613.12595306378,owned,0.6225569307546422,39.78276156978739,0.11081346862942452
APP0088_00,F0088,organic_certification,1000.0,634.2938527659697,OFF023,INST009,2023-07-17,40.572964152216045,7,1,0,370.5359694349442,11.374012727815893,soybean,Central,25816.463642346967,4,137230.41902941937,leased,0.6342938527659697,2.6987933223459217,0.03873497214233833
APP0088_01,F0088,organic_certification,11796.55038679682,10210.234923871514,OFF017,INST012,2022-03-03,13.977986519937083,10,1,0,370.5359694349442,11.374012727815893,soybean,Central,25816.463642346967,4,137230.41902941937,leased,0.8655271743932214,31.836451410604457,0.45693905060826523
APP0088_02,F0088,organic_certification,10367.602188150904,9067.140957863905,OFF047,INST004,2022-06-25,20.89106646939846,3,1,0,370.5359694349442,11.374012727815893,soybean,Central,25816.463642346967,4,137230.41902941937,leased,0.8745648987406855,27.980015554120627,0.40158878194087116
APP0088_03,F0088,conservation,14835.091792608797,11226.152126111308,OFF023,INST010,2023-02-21,51.634449722549604,9,1,0,370.5359694349442,11.374012727815893,soybean,Central,25816.463642346967,4,137230.41902941937,leased,0.7567295358229229,40.03684666628141,0.5746368673157337
APP0088_04,F0088,disaster_relief,43756.09399976649,42089.57062192915,OFF034,INST017,2022-03-08,28.462752962712827,3,0,1,370.5359694349442,11.374012727815893,soybean,Central,25816.463642346967,4,137230.41902941937,leased,0.9619133422227718,118.08865429851026,1.6948910821384922
APP0089_00,F0089,land_improvement,24362.52580481213,11174.77319879672,OFF011,INST016,2023-04-14,5.998777934780325,7,1,0,175.66337165566782,26.619740275765963,wheat,Central,38295.05564063813,2,67665.94695937968,owned,0.4586869722920708,138.68870655953884,0.6361794074261374
APP0089_01,F0089,disaster_relief,5179.035422570636,3398.9488730524095,OFF042,INST014,2023-02-14,16.7104005195242,10,1,0,175.66337165566782,26.619740275765963,wheat,Central,38295.05564063813,2,67665.94695937968,owned,0.6562899450811879,29.482728093836705,0.13524031590842558
APP0089_02,F0089,organic_certification,18990.118827919025,11142.554603933268,OFF038,INST002,2023-11-02,22.683975066406532,8,1,0,175.66337165566782,26.619740275765963,wheat,Central,38295.05564063813,2,67665.94695937968,owned,0.5867553913118031,108.10517098090952,0.4958895739993912
APP0090_00,F0090,equipment_purchase,2328.8352712972046,756.0071218901711,OFF016,INST015,2022-03-26,12.346201618026235,10,0,0,154.85387746740201,17.61395811681856,corn,North,78671.60127136583,4,21510.644172143744,leased,0.32462885254613183,15.038921268131908,0.02960198132060689
APP0090_01,F0090,disaster_relief,19359.46578462083,16070.70138252788,OFF024,INST018,2022-09-11,40.138036241920844,7,1,0,154.85387746740201,17.61395811681856,corn,North,78671.60127136583,4,21510.644172143744,leased,0.8301211180782919,125.01763663422733,0.24607946796256594
APP0091_00,F0091,conservation,30040.829795737485,25809.352876354038,OFF012,INST006,2023-04-10,12.826376135415352,3,0,1,595.2967485799334,17.40379487688663,corn,West,36245.110686254615,5,60289.81161032942,owned,0.8591424754856853,50.46362149196882,0.8288243359436062
APP0091_01,F0091,conservation,5067.765005049456,4353.517653190499,OFF006,INST013,2023-07-21,49.07233597326192,7,1,0,595.2967485799334,17.40379487688663,corn,West,36245.110686254615,5,60289.81161032942,owned,0.8590606803694942,8.513006357146233,0.13981927242317196
APP0091_02,F0091,organic_certification,14911.179275017324,10167.924973998146,OFF029,INST011,2022-08-28,51.06458257748908,8,1,0,595.2967485799334,17.40379487688663,corn,West,36245.110686254615,5,60289.81161032942,owned,0.6818994518450877,25.048312981026015,0.41139836498477445
APP0091_03,F0091,disaster_relief,22477.98503633078,17708.814813236077,OFF034,INST000,2022-11-23,33.36948473784113,11,0,0,595.2967485799334,17.40379487688663,corn,West,36245.110686254615,5,60289.81161032942,owned,0.7878292820559148,37.75929415027294,0.6201659923432156
APP0092_00,F0092,organic_certification,17429.540751369575,10026.54407305958,OFF028,INST019,2023-04-22,53.79295897618695,11,0,0,114.89734530613238,19.977657152347216,wheat,East,81399.76051509261,3,108784.76016260366,owned,0.5752615181367711,151.69663585290263,0.2141227522179
APP0092_01,F0092,organic_certification,23456.457346321535,9674.590939355834,OFF021,INST009,2023-09-20,18.58975970278143,3,0,0,114.89734530613238,19.977657152347216,wheat,East,81399.76051509261,3,108784.76016260366,owned,0.41244893875131633,204.1514299901723,0.2881637144616954
APP0092_02,F0092,land_improvement,19068.19187943404,15728.050887772346,OFF009,INST016,2023-09-12,33.13316463675511,8,1,0,114.89734530613238,19.977657152347216,wheat,East,81399.76051509261,3,108784.76016260366,owned,0.824831792506546,165.95850694921427,0.23425366068366432
APP0092_03,F0092,equipment_purchase,6884.180071869576,5297.90449968014,OFF049,INST003,2022-12-24,47.7096484749067,9,1,0,114.89734530613238,19.977657152347216,wheat,East,81399.76051509261,3,108784.76016260366,owned,0.7695766880544945,59.915919323700415,0.08457248557375247
APP0093_00,F0093,disaster_relief,38556.63699242771,29022.595658269463,OFF009,INST008,2023-08-09,14.975972389698128,9,1,0,133.61689267011158,5.889335057753847,cotton,North,39072.06845899186,5,77558.90229618657,owned,0.7527263247562106,288.56109599570374,0.9868081858244817
APP0093_01,F0093,disaster_relief,1000.0,427.67392481039303,OFF028,INST012,2022-11-05,26.529112613112208,4,0,0,133.61689267011158,5.889335057753847,cotton,North,39072.06845899186,5,77558.90229618657,owned,0.427673924810393,7.484083636557187,0.025593730750383775
APP0093_02,F0093,land_improvement,12800.038836451355,7846.2755720068635,OFF026,INST013,2022-07-15,47.88048897801434,5,1,0,133.61689267011158,5.889335057753847,cotton,North,39072.06845899186,5,77558.90229618657,owned,0.6129884191962454,95.79656120318208,0.3276007475745916
APP0093_03,F0093,organic_certification,13764.9044046669,6794.039648955547,OFF046,INST008,2022-01-29,30.289790665885615,4,1,0,133.61689267011158,5.889335057753847,cotton,North,39072.06845899186,5,77558.90229618657,owned,0.49357695841694854,103.0176958137415,0.35229525713781634
APP0093_04,F0093,organic_certification,14269.767086748892,9527.438224791471,OFF011,INST003,2023-07-19,55.72049064222874,8,1,0,133.61689267011158,5.889335057753847,cotton,North,39072.06845899186,5,77558.90229618657,owned,0.667665993906711,106.7961303514197,0.3652165766889394
APP0094_00,F0094,crop_insurance,28392.155419497896,17587.70431381141,OFF017,INST000,2022-04-15,33.245348018869315,9,1,0,130.3945923433921,23.31289429936215,wheat,West,52964.32308105645,1,37856.8195126264,owned,0.6194564679556985,217.7402828541202,0.5360618954016767
APP0094_01,F0094,crop_insurance,5878.422417951053,2389.16346819267,OFF004,INST010,2023-12-10,10.359090818500842,6,0,0,130.3945923433921,23.31289429936215,wheat,West,52964.32308105645,1,37856.8195126264,owned,0.40642936120018097,45.081796049258855,0.11098834226493808
APP0094_02,F0094,conservation,14996.530972651119,10111.231243236061,OFF023,INST002,2022-03-10,52.94415441246886,6,0,0,130.3945923433921,23.31289429936215,wheat,West,52964.32308105645,1,37856.8195126264,owned,0.6742380128894954,115.00884126511927,0.2831440128046283
APP0095_00,F0095,organic_certification,15023.575108527531,4851.1974202766805,OFF023,INST007,2023-01-09,18.112426937924234,9,0,0,76.82425259339408,14.39388570771632,wheat,Central,46256.61531485072,4,29497.31071207451,leased,0.3229056589548444,195.5577125890499,0.3247876007846212
APP0095_01,F0095,land_improvement,11115.219753022313,3806.324781569078,OFF000,INST019,2023-05-11,43.99647181056835,8,0,0,76.82425259339408,14.39388570771632,wheat,Central,46256.61531485072,4,29497.31071207451,leased,0.34244260267855786,144.68373433909701,0.24029470546786338
APP0095_02,F0095,crop_insurance,13888.445193077325,5689.653750932349,OFF011,INST012,2022-05-26,56.474577811896665,5,1,0,76.82425259339408,14.39388570771632,wheat,Central,46256.61531485072,4,29497.31071207451,leased,0.40966815736640905,180.78204114245503,0.30024776128871733
APP0095_03,F0095,organic_certification,12934.175054848087,8372.065419419574,OFF016,INST018,2022-02-17,44.93657964146879,5,1,0,76.82425259339408,14.39388570771632,wheat,Central,46256.61531485072,4,29497.31071207451,leased,0.647282519674998,168.3605712808492,0.27961784421125946
APP0095_04,F0095,crop_insurance,30161.906543435434,22793.12533472038,OFF036,INST018,2022-10-25,9.4321433612261,3,0,0,76.82425259339408,14.39388570771632,wheat,Central,46256.61531485072,4,29497.31071207451,leased,0.7556924593575194,392.6091764676534,0.6520560645895752
APP0095_05,F0095,disaster_relief,27591.05615517073,21230.83587915128,OFF022,INST014,2022-06-29,9.871567804378962,7,0,0,76.82425259339408,14.39388570771632,wheat,Central,46256.61531485072,4,29497.31071207451,leased,0.7694825366506491,359.14512961422827,0.596478059783864
APP0095_06,F0095,conservation,11139.45593031138,5190.796577509619,OFF033,INST009,2023-01-15,27.480558880103086,6,0,0,76.82425259339408,14.39388570771632,wheat,Central,46256.61531485072,4,29497.31071207451,leased,0.46598295374418,144.9992099404978,0.24081865598011123
APP0096_00,F0096,crop_insurance,20883.74807425351,11079.321613792834,OFF043,INST014,2023-04-12,30.444317129353745,9,0,0,164.8060138532288,20.3638449379297,wheat,South,33103.89435636673,3,122610.65035050196,owned,0.5305236193426387,126.71714815487219,0.6308547220891259
APP0096_01,F0096,crop_insurance,6834.999675969435,3009.1104896704223,OFF016,INST004,2023-06-18,17.759037172623565,10,1,0,164.8060138532288,20.3638449379297,wheat,South,33103.89435636673,3,122610.65035050196,owned,0.4402502753950209,41.47299917135595,0.20647116627397313
APP0096_02,F0096,land_improvement,24587.858819071196,7912.197869851727,OFF026,INST003,2022-09-09,25.60663754695505,11,1,0,164.8060138532288,20.3638449379297,wheat,South,33103.89435636673,3,122610.65035050196,owned,0.3217928786753384,149.19272813046976,0.7427482263681863
APP0096_03,F0096,conservation,20109.372202081002,12005.983383629875,OFF049,INST012,2022-11-04,28.7613393606977,6,1,0,164.8060138532288,20.3638449379297,wheat,South,33103.89435636673,3,122610.65035050196,owned,0.5970342218036745,122.01843689994101,0.6074624328364996
APP0096_04,F0096,crop_insurance,13893.908048395739,8712.015723723533,OFF046,INST009,2022-11-17,20.11945941293409,8,1,0,164.8060138532288,20.3638449379297,wheat,South,33103.89435636673,3,122610.65035050196,owned,0.6270385332461925,84.30461803881276,0.4197061499419504
APP0097_00,F0097,equipment_purchase,15121.601680343296,13020.459117556453,OFF011,INST009,2023-04-27,42.93048329374873,10,0,0,163.05276360899447,6.425142135678756,rice,East,33391.820408606334,6,98257.47670485177,leased,0.8610502639070213,92.7405420530336,0.45285346816389466
APP0097_01,F0097,conservation,5784.601163139219,4206.136858649294,OFF035,INST009,2023-01-29,20.276797984046283,11,1,0,163.05276360899447,6.425142135678756,rice,East,33391.820408606334,6,98257.47670485177,leased,0.727126510545229,35.476866721565486,0.1732340762604338
APP0097_02,F0097,organic_certification,24316.392679253753,20926.246381342207,OFF014,INST007,2023-03-09,24.092123711597345,8,1,0,163.05276360899447,6.425142135678756,rice,East,33391.820408606334,6,98257.47670485177,leased,0.8605818575711706,149.13204867576002,0.7282140470840128
APP0098_00,F0098,disaster_relief,19090.38190663462,8928.610400639098,OFF031,INST005,2023-02-20,11.927267318929562,10,1,0,150.25567283212305,2.5699298718714854,corn,East,35915.1398702053,4,65100.02822761694,leased,0.46770203154165674,127.05265329957845,0.5315413492924118
APP0098_01,F0098,disaster_relief,23380.363476687868,17179.086809714026,OFF041,INST009,2022-03-10,21.189785695906878,10,1,0,150.25567283212305,2.5699298718714854,corn,East,35915.1398702053,4,65100.02822761694,leased,0.7347656004938922,155.60386530504022,0.6509890692666881
APP0099_00,F0099,conservation,15474.446662741711,10197.270598609768,OFF007,INST002,2023-01-18,19.795218042183187,6,1,0,138.27064333124267,21.54311726420023,soybean,West,52961.2856289915,3,136475.46592448303,owned,0.6589748131777818,111.91418720509571,0.2921841205129442
APP0099_01,F0099,organic_certification,1000.0,478.07846613912494,OFF000,INST016,2023-12-16,49.50488415364693,8,1,0,138.27064333124267,21.54311726420023,soybean,West,52961.2856289915,3,136475.46592448303,owned,0.47807846613912497,7.2321931532812,0.018881716863999063
APP0099_02,F0099,disaster_relief,21475.69842386371,9163.461803856471,OFF049,INST010,2023-04-25,23.42606483780403,7,1,0,138.27064333124267,21.54311726420023,soybean,West,52961.2856289915,3,136475.46592448303,owned,0.42668981576282844,155.31639910299896,0.4054980570960255
APP0100_00,F0100,organic_certification,10223.905379043856,4852.509441869827,OFF046,INST017,2023-06-19,35.867047421646454,7,0,0,79.23146289747929,18.01127620878013,wheat,North,67808.3504799054,2,159467.1086415788,owned,0.47462386064488754,129.03845272013933,0.15077649443889138
APP0100_01,F0100,conservation,13195.557658636628,11715.161583373256,OFF007,INST017,2023-07-01,15.260354318998917,8,1,0,79.23146289747929,18.01127620878013,wheat,North,67808.3504799054,2,159467.1086415788,owned,0.8878110259861252,166.54441526229144,0.19460077653042232
APP0100_02,F0100,organic_certification,1000.0,313.92694535156824,OFF038,INST009,2023-04-08,29.52895474613244,8,1,0,79.23146289747929,18.01127620878013,wheat,North,67808.3504799054,2,159467.1086415788,owned,0.31392694535156823,12.621248724057253,0.014747446190957615
APP0101_00,F0101,equipment_purchase,16710.172380390686,14085.006886340774,OFF004,INST019,2022-05-19,47.68205569391151,9,0,0,128.96773386173206,7.783587565139917,wheat,Central,51663.13305427991,3,111045.35310167223,owned,0.8429001548104595,129.56862836952592,0.3234448124319934
APP0101_01,F0101,land_improvement,13854.669330915742,10571.271079526528,OFF002,INST004,2023-03-15,14.333457047883307,8,1,0,128.96773386173206,7.783587565139917,wheat,Central,51663.13305427991,3,111045.35310167223,owned,0.7630114315278145,107.42740774036945,0.2681732313129233
APP0102_00,F0102,conservation,16231.207819430361,10163.24281307029,OFF036,INST016,2023-01-11,41.71176856735442,6,1,0,132.86427417366153,8.042695349802445,corn,West,49332.43526908901,3,102660.29652856349,leased,0.6261544381745814,122.1638241007903,0.32901695873912395
APP0102_01,F0102,disaster_relief,11471.144898761082,9348.367053682876,OFF004,INST008,2023-10-03,27.504247474718795,9,0,0,132.86427417366153,8.042695349802445,corn,West,49332.43526908901,3,102660.29652856349,leased,0.8149462966588913,86.3373165593605,0.23252744033799475
APP0102_02,F0102,organic_certification,2955.176669131224,978.69540256577,OFF045,INST002,2022-11-15,31.18843155065319,3,1,0,132.86427417366153,8.042695349802445,corn,West,49332.43526908901,3,102660.29652856349,leased,0.33117999772700263,22.242071373292056,0.059903320260025664
APP0103_00,F0103,conservation,18385.878420145014,11519.421248335477,OFF017,INST017,2022-12-17,1.0,3,0,0,109.88613653891906,24.003478275318155,rice,South,74207.56110684594,1,95847.60798027217,owned,0.6265363549730587,167.31754340669875,0.24776287140972814
APP0103_01,F0103,organic_certification,19792.734136919637,9327.404773076049,OFF011,INST006,2023-09-08,19.46709757664091,6,1,0,109.88613653891906,24.003478275318155,rice,South,74207.56110684594,1,95847.60798027217,owned,0.4712539818173742,180.12039334834125,0.2667212591506889
APP0103_02,F0103,equipment_purchase,8847.972641688262,2706.4423764998105,OFF018,INST007,2022-03-23,27.63543342231807,7,1,0,109.88613653891906,24.003478275318155,rice,South,74207.56110684594,1,95847.60798027217,owned,0.3058827695452051,80.51946242149045,0.11923276428595632
APP0103_03,F0103,conservation,1000.0,671.4282606298462,OFF018,INST003,2023-01-09,17.5634992182584,10,1,0,109.88613653891906,24.003478275318155,rice,South,74207.56110684594,1,95847.60798027217,owned,0.6714282606298463,9.100329045109559,0.01347571575031518
APP0104_00,F0104,organic_certification,20907.44963750458,14523.493264893204,OFF021,INST016,2023-09-15,50.22333850585497,9,1,0,141.93571441669954,5.484704857061377,rice,South,50826.76353932627,2,105670.68850334581,owned,0.6946563792668624,147.3022468194566,0.4113472545094835
APP0104_01,F0104,land_improvement,19150.277164627547,12533.197903673106,OFF011,INST012,2022-11-10,5.384877057031169,11,1,0,141.93571441669954,5.484704857061377,rice,South,50826.76353932627,2,105670.68850334581,owned,0.6544656140446448,134.9221881422003,0.37677545905141835
APP0104_02,F0104,land_improvement,9462.900418924133,5055.994684016756,OFF035,INST013,2023-07-15,36.85953149419878,8,0,0,141.93571441669954,5.484704857061377,rice,South,50826.76353932627,2,105670.68850334581,owned,0.5342965116599618,66.67032647711653,0.18617948025752987
APP0104_03,F0104,land_improvement,12308.515379103948,9632.189297255316,OFF011,INST006,2023-02-20,53.995563015721544,3,1,0,141.93571441669954,5.484704857061377,rice,South,50826.76353932627,2,105670.68850334581,owned,0.7825630468486714,86.71894476796872,0.24216602675439805
APP0104_04,F0104,disaster_relief,6581.864193648014,3329.7337813441795,OFF006,INST017,2022-02-03,44.22451965687273,5,0,0,141.93571441669954,5.484704857061377,rice,South,50826.76353932627,2,105670.68850334581,owned,0.5058952423475432,46.372149678443584,0.1294960319193926
APP0105_00,F0105,organic_certification,10440.816644703153,6915.7354434599365,OFF007,INST000,2022-08-15,25.696236360934865,3,1,0,170.20254284072692,28.141383626047705,wheat,South,39142.72789777306,3,138751.0942035311,owned,0.6623749538757043,61.343482126900525,0.26673707238726097
APP0105_01,F0105,organic_certification,27307.041313431648,24511.74925244515,OFF049,INST004,2022-04-26,36.39225624640252,8,0,0,170.20254284072692,28.141383626047705,wheat,South,39142.72789777306,3,138751.0942035311,owned,0.8976347518245573,160.43850378302034,0.6976274465271803
APP0105_02,F0105,disaster_relief,11319.48488427555,9140.58661015149,OFF002,INST007,2023-05-14,41.02498498149677,4,0,0,170.20254284072692,28.141383626047705,wheat,South,39142.72789777306,3,138751.0942035311,owned,0.8075090610217719,66.50596809748113,0.2891848752554506
APP0105_03,F0105,organic_certification,6946.862424286003,4769.4728766624585,OFF014,INST018,2022-05-16,21.035466296984573,4,0,0,170.20254284072692,28.141383626047705,wheat,South,39142.72789777306,3,138751.0942035311,owned,0.6865650397780353,40.81526814077494,0.17747517348378855
APP0105_04,F0105,disaster_relief,33076.66903927612,23302.570709835676,OFF039,INST001,2022-02-09,23.378632576875113,9,1,0,170.20254284072692,28.141383626047705,wheat,South,39142.72789777306,3,138751.0942035311,owned,0.7045017345055387,194.33710264968715,0.8450271816941494
APP0106_00,F0106,organic_certification,19255.47735788105,15492.970850130372,OFF039,INST019,2022-06-04,42.878556318919976,9,1,0,244.3092950605265,7.79503412281705,corn,West,30045.178427264007,4,50818.4515593308,owned,0.8046007150162535,78.81598345699697,0.6408841073950149
APP0106_01,F0106,disaster_relief,8543.295522099346,3464.184013602346,OFF028,INST011,2023-01-06,24.998644375763806,7,1,0,244.3092950605265,7.79503412281705,corn,West,30045.178427264007,4,50818.4515593308,owned,0.40548568226878934,34.96917921187888,0.284348303764669
APP0106_02,F0106,crop_insurance,9365.643444126365,3428.997197387794,OFF035,INST005,2023-02-20,38.3565367040421,11,1,0,244.3092950605265,7.79503412281705,corn,West,30045.178427264007,4,50818.4515593308,owned,0.36612510585573055,38.33519081542137,0.3117186828096073
APP0106_03,F0106,equipment_purchase,19447.976412571552,8411.967059245038,OFF020,INST008,2022-11-04,25.367030541402674,3,0,0,244.3092950605265,7.79503412281705,corn,West,30045.178427264007,4,50818.4515593308,owned,0.432536880999474,79.60391522456567,0.6472910939654731
APP0107_00,F0107,conservation,23830.33368323309,17794.679730061536,OFF023,INST004,2022-06-15,15.866964482603933,9,0,0,158.72889064159196,20.107135404867066,cotton,Central,75408.94567317235,3,43056.9710558812,mixed,0.7467239009994135,150.13230160501604,0.316014677973558
APP0107_01,F0107,disaster_relief,18899.913287071104,14398.701002675556,OFF009,INST001,2022-11-04,26.53530479361501,3,0,0,158.72889064159196,20.107135404867066,cotton,Central,75408.94567317235,3,43056.9710558812,mixed,0.7618395271964185,119.0704049570087,0.2506322442032892
APP0107_02,F0107,disaster_relief,16558.479183820997,5247.691282957304,OFF036,INST003,2023-10-20,30.614293645143277,9,1,0,158.72889064159196,20.107135404867066,cotton,Central,75408.94567317235,3,43056.9710558812,mixed,0.31691867500034254,104.31925226019412,0.2195824253476054
APP0107_03,F0107,disaster_relief,13536.263675467992,4548.003617023398,OFF036,INST003,2022-02-12,11.00462017730386,5,1,0,158.72889064159196,20.107135404867066,cotton,Central,75408.94567317235,3,43056.9710558812,mixed,0.3359866301412128,85.27914244693312,0.17950474648107542
APP0107_04,F0107,conservation,20505.866734795367,20430.261985254885,OFF049,INST008,2022-08-25,14.878625021037346,7,1,1,158.72889064159196,20.107135404867066,cotton,Central,75408.94567317235,3,43056.9710558812,mixed,0.9963130185854474,129.18799250665327,0.27192883485825714
APP0108_00,F0108,equipment_purchase,11554.156280271858,6877.747095714164,OFF023,INST016,2022-06-29,38.58116431507415,10,1,0,162.8775195361382,12.371052194008122,corn,East,43412.04979675395,1,78566.37406297661,leased,0.595261733429863,70.9376979289539,0.26615090359395555
APP0108_01,F0108,conservation,15116.606181760282,9395.606543259591,OFF008,INST010,2022-05-08,49.24102912001485,10,1,0,162.8775195361382,12.371052194008122,corn,East,43412.04979675395,1,78566.37406297661,leased,0.62154205979093,92.80965368831214,0.34821221878563763
APP0109_00,F0109,crop_insurance,3641.1397233202188,2429.7665169737675,OFF033,INST003,2022-12-13,12.139358520822586,7,1,0,146.27770421169163,19.825499448658746,rice,North,38428.52411252263,1,97229.25454932833,owned,0.6673093321335536,24.891966571001127,0.09475096448301243
APP0109_01,F0109,conservation,25777.92215270231,22650.18357533992,OFF031,INST014,2022-11-09,3.2661464272115843,9,0,0,146.27770421169163,19.825499448658746,rice,North,38428.52411252263,1,97229.25454932833,owned,0.8786659933708231,176.2259142062878,0.6708017741514593
